stim1,stim2,stim3
1058,他见到了那个男职工祈求了和平的男职工。,-
1059,她们提到了那个扣了天朝渔船船长的女地勤。,+
1060,她们提到了那个女地勤扣了天朝渔船船长的女地勤。,-
1061,她提到了那个管了一定时间的女医生。,+
1062,她提到了那个女医生管了一定时间的女医生。,-
1063,他们看见了那个撞进了录音界的男飞行员。,+
1064,他们看见了那个男飞行员撞进了录音界的男飞行员。,-
1065,他遇见了那个购买了当地旅馆的男主持人。,+
1066,他遇见了那个男主持人购买了当地旅馆的男主持人。,-
1067,他看见了那个进行了调查的女售票员。,+
1068,他看见了那个女售票员进行了调查的女售票员。,-
1069,他遇见了那个珍惜了自己和家人的男领班。,+
1070,他遇见了那个男领班珍惜了自己和家人的男领班。,-
1071,他们遇到了那个实现了伟大复兴的女前台。,+
1072,他们遇到了那个女前台实现了伟大复兴的女前台。,-
1073,你见到了那个结束了数十年孤立处境的男兽医。,+
1074,你见到了那个男兽医结束了数十年孤立处境的男兽医。,-
1075,她们见到了那个公布了官员个人财产的男保安。,+
1076,她们见到了那个男保安公布了官员个人财产的男保安。,-
1077,她们提到了那个失去了信心的女负责人。,+
1078,她们提到了那个女负责人失去了信心的女负责人。,-
1079,他们遇到了那个差了一步之遥的女地勤。,+
1080,他们遇到了那个女地勤差了一步之遥的女地勤。,-
1081,她们遇到了那个采取了这种架构的男导演。,+
1082,她们遇到了那个男导演采取了这种架构的男导演。,-
1083,他看见了那个捕捞了樱花虾的女职工。,+
1084,他看见了那个女职工捕捞了樱花虾的女职工。,-
1085,她们遇到了那个篡改伪造了病志的女校长。,+
1086,她们遇到了那个女校长篡改伪造了病志的女校长。,-
1087,她们见到了那个区分了它们的女导演。,+
1088,她们见到了那个女导演区分了它们的女导演。,-
1089,他提到了那个给了你启发的女店员。,+
1090,他提到了那个女店员给了你启发的女店员。,-
1091,她们遇见了那个问了题的男店员。,+
1092,她们遇见了那个男店员问了题的男店员。,-
1093,她见到了那个实施了大中东计划的男出纳员。,+
1094,她见到了那个男出纳员实施了大中东计划的男出纳员。,-
1095,她们看见了那个耽误了啥大事的男会计。,+
1096,她们看见了那个男会计耽误了啥大事的男会计。,-
1097,她们见到了那个关了黑房间的女售货员。,+
1098,她们见到了那个女售货员关了黑房间的女售货员。,-
1099,她们见到了那个解决了伊危机的女工程师。,+
1100,她们见到了那个女工程师解决了伊危机的女工程师。,-
1101,她遇到了那个列席了两会的男学生。,+
1102,她遇到了那个男学生列席了两会的男学生。,-
1103,你遇到了那个算计了老百姓的女售货员。,+
1104,你遇到了那个女售货员算计了老百姓的女售货员。,-
1105,他们遇见了那个走向了他们的男学者。,+
1106,他们遇见了那个男学者走向了他们的男学者。,-
1107,他遇到了那个来了这个世界的男领班。,+
1108,他遇到了那个男领班来了这个世界的男领班。,-
1109,你们见到了那个毁灭掉了整个世界的男前台。,+
1110,你们见到了那个男前台毁灭掉了整个世界的男前台。,-
1111,他提到了那个投入了大笔资金的女歌手。,+
1112,他提到了那个女歌手投入了大笔资金的女歌手。,-
1113,他们看见了那个知了啥星座的女服务员。,+
1114,他们看见了那个女服务员知了啥星座的女服务员。,-
1115,你们见到了那个回答了问题的女护士。,+
1116,你们见到了那个女护士回答了问题的女护士。,-
1117,你们提到了那个观察了年轻人的女导游。,+
1118,你们提到了那个女导游观察了年轻人的女导游。,-
1119,他提到了那个起草了合同的女驾驶员。,+
1120,他提到了那个女驾驶员起草了合同的女驾驶员。,-
1121,你们见到了那个破坏了交通的女出纳员。,+
1122,你们见到了那个女出纳员破坏了交通的女出纳员。,-
1123,他们见到了那个送了养老院的男出纳员。,+
1124,他们见到了那个男出纳员送了养老院的男出纳员。,-
1125,你看见了那个打击了对方的男队员。,+
1126,你看见了那个男队员打击了对方的男队员。,-
1127,你们见到了那个保护了国家财产的男主持人。,+
1128,你们见到了那个男主持人保护了国家财产的男主持人。,-
1129,他遇见了那个驻扎了约３８万军队的男护士。,+
1130,他遇见了那个男护士驻扎了约３８万军队的男护士。,-
1131,他们提到了那个叫了超级大国的男老师。,+
1132,他们提到了那个男老师叫了超级大国的男老师。,-
1133,她遇见了那个争光了雷锋传人的女矿。,+
1134,她遇见了那个女矿争光了雷锋传人的女矿。,-
1135,他们看见了那个乞讨了零钱的女助理。,+
1136,他们看见了那个女助理乞讨了零钱的女助理。,-
1137,你们遇见了那个进行了抗议的男导游。,+
1138,你们遇见了那个男导游进行了抗议的男导游。,-
1139,你们遇见了那个统一了事权的男老师。,+
1140,你们遇见了那个男老师统一了事权的男老师。,-
1141,他们见到了那个饰以了乳丁的女店员。,+
1142,他们见到了那个女店员饰以了乳丁的女店员。,-
1143,她见到了那个稳定了群众情绪的男地勤。,+
1144,她见到了那个男地勤稳定了群众情绪的男地勤。,-
1145,他遇见了那个发了个邮件给教授的女校长。,+
1146,他遇见了那个女校长发了个邮件给教授的女校长。,-
1147,你遇见了那个攻打了卡扎菲残部的男学者。,+
1148,你遇见了那个男学者攻打了卡扎菲残部的男学者。,-
1149,他看见了那个开展了网球项目的女制片人。,+
1150,他看见了那个女制片人开展了网球项目的女制片人。,-
1151,他遇见了那个带起了风气的男工程师。,+
1152,他遇见了那个男工程师带起了风气的男工程师。,-
1153,你见到了那个表演了小品的女导购。,+
1154,你见到了那个女导购表演了小品的女导购。,-
1155,她们见到了那个输送了警犬的男经理。,+
1156,她们见到了那个男经理输送了警犬的男经理。,-
1157,他们看见了那个对付了阿富汗危机的男地勤。,+
1158,他们看见了那个男地勤对付了阿富汗危机的男地勤。,-
1159,他遇见了那个解决了导弹问题的男售货员。,+
1160,他遇见了那个男售货员解决了导弹问题的男售货员。,-
1161,她们见到了那个加入了NGO的女店员。,+
1162,她们见到了那个女店员加入了NGO的女店员。,-
1163,他们看见了那个发布了通缉令的男售票员。,+
1164,他们看见了那个男售票员发布了通缉令的男售票员。,-
1165,她遇到了那个做了应试随从的女售货员。,+
1166,她遇到了那个女售货员做了应试随从的女售货员。,-
1167,她见到了那个进行了发债的男店员。,+
1168,她见到了那个男店员进行了发债的男店员。,-
1169,他们见到了那个构建了物质文明大厦的男服务员。,+
1170,他们见到了那个男服务员构建了物质文明大厦的男服务员。,-
1171,她们见到了那个响应了号召的女工程师。,+
1172,她们见到了那个女工程师响应了号召的女工程师。,-
1173,你遇到了那个深入了群众的男木匠。,+
1174,你遇到了那个男木匠深入了群众的男木匠。,-
1175,你们见到了那个拒绝了收录的女店员。,+
1176,你们见到了那个女店员拒绝了收录的女店员。,-
1177,她遇到了那个发展了民族保险事业的女歌手。,+
1178,她遇到了那个女歌手发展了民族保险事业的女歌手。,-
1179,你见到了那个危及了自己和他人生命的女维修工。,+
1180,你见到了那个女维修工危及了自己和他人生命的女维修工。,-
1181,他看见了那个保护了情报来源的男警察。,+
1182,他看见了那个男警察保护了情报来源的男警察。,-
1183,他们提到了那个走向了二十一世纪的男农民。,+
1184,他们提到了那个男农民走向了二十一世纪的男农民。,-
1185,她遇到了那个指导了全国政府采购的女制片人。,+
1186,她遇到了那个女制片人指导了全国政府采购的女制片人。,-
1187,你们遇见了那个买了指甲油的男矿。,+
1188,你们遇见了那个男矿买了指甲油的男矿。,-
1189,他们见到了那个利用了其邻国的女飞行员。,+
1190,他们见到了那个女飞行员利用了其邻国的女飞行员。,-
1191,她们提到了那个侵略了自己家园的男农民。,+
1192,她们提到了那个男农民侵略了自己家园的男农民。,-
1193,他遇到了那个满了三个月的女演员。,+
1194,他遇到了那个女演员满了三个月的女演员。,-
1195,她提到了那个miss了me的男导演。,+
1196,她提到了那个男导演miss了me的男导演。,-
1197,他们遇见了那个趋向了多元化的女工程师。,+
1198,他们遇见了那个女工程师趋向了多元化的女工程师。,-
1199,他们看见了那个走上了街头的男学生。,+
1200,他们看见了那个男学生走上了街头的男学生。,-
1201,她见到了那个反对了中共暴政的女主持人。,+
1202,她见到了那个女主持人反对了中共暴政的女主持人。,-
1203,他们看见了那个联合了地区力量的女校长。,+
1204,他们看见了那个女校长联合了地区力量的女校长。,-
1205,你遇见了那个改变了社会历史发展的男职工。,+
1206,你遇见了那个男职工改变了社会历史发展的男职工。,-
1207,你们见到了那个实行了一条龙的女保安。,+
1208,你们见到了那个女保安实行了一条龙的女保安。,-
1209,他提到了那个备受了青睐的女主持人。,+
1210,他提到了那个女主持人备受了青睐的女主持人。,-
1211,她见到了那个搭了交通车的男矿。,+
1212,她见到了那个男矿搭了交通车的男矿。,-
1213,他们见到了那个调解了小矛盾的男会计。,+
1214,他们见到了那个男会计调解了小矛盾的男会计。,-
1215,你们见到了那个讲究了方式方法的女老师。,+
1216,你们见到了那个女老师讲究了方式方法的女老师。,-
1217,他们见到了那个败坏了社会风气的男领班。,+
1218,他们见到了那个男领班败坏了社会风气的男领班。,-
1219,你见到了那个成了大问题的男领班。,+
1220,你见到了那个男领班成了大问题的男领班。,-
1221,他遇到了那个饱受了争议的男会计。,+
1222,他遇到了那个男会计饱受了争议的男会计。,-
1223,她遇到了那个掏尽了人心的女导演。,+
1224,她遇到了那个女导演掏尽了人心的女导演。,-
1225,她遇到了那个计划了创业的女制片人。,+
1226,她遇到了那个女制片人计划了创业的女制片人。,-
1227,她提到了那个做了好人好事的女导演。,+
1228,她提到了那个女导演做了好人好事的女导演。,-
1229,你看见了那个讽刺嘲笑了大陆人的男前台。,+
1230,你看见了那个男前台讽刺嘲笑了大陆人的男前台。,-
1231,你们提到了那个观察了标本的男护士。,+
1232,你们提到了那个男护士观察了标本的男护士。,-
1233,你们提到了那个投资了祖国大陆的男服务员。,+
1234,你们提到了那个男服务员投资了祖国大陆的男服务员。,-
1235,她看见了那个拒绝了这段历史的男驾驶员。,+
1236,她看见了那个男驾驶员拒绝了这段历史的男驾驶员。,-
1237,他们看见了那个来了个友好访问的男售票员。,+
1238,他们看见了那个男售票员来了个友好访问的男售票员。,-
1239,她提到了那个解决了难民问题的男导演。,+
1240,她提到了那个男导演解决了难民问题的男导演。,-
1241,她提到了那个承认了化验和检查结果的女学生。,+
1242,她提到了那个女学生承认了化验和检查结果的女学生。,-
1243,她见到了那个改动了边界的女工程师。,+
1244,她见到了那个女工程师改动了边界的女工程师。,-
1245,她们提到了那个普选了总统的女科学家。,+
1246,她们提到了那个女科学家普选了总统的女科学家。,-
1247,他们看见了那个实施了制裁的男导购。,+
1248,他们看见了那个男导购实施了制裁的男导购。,-
1249,你们见到了那个取消了这些禁飞区的女护士。,+
1250,你们见到了那个女护士取消了这些禁飞区的女护士。,-
1251,她见到了那个回归了祖国的男助理。,+
1252,她见到了那个男助理回归了祖国的男助理。,-
1253,你看见了那个提前了一个月的女学生。,+
1254,你看见了那个女学生提前了一个月的女学生。,-
1255,她提到了那个重视了伦理的男店员。,+
1256,她提到了那个男店员重视了伦理的男店员。,-
1257,你们遇到了那个愚弄了百姓的女护士。,+
1258,你们遇到了那个女护士愚弄了百姓的女护士。,-
1259,你们看见了那个进行了暴力活动的女主持人。,+
1260,你们看见了那个女主持人进行了暴力活动的女主持人。,-
1261,她看见了那个收听了新闻的男服务员。,+
1262,她看见了那个男服务员收听了新闻的男服务员。,-
1263,他提到了那个宣布了单方面停火的女职工。,+
1264,他提到了那个女职工宣布了单方面停火的女职工。,-
1265,她看见了那个听听了电话的女顾问。,+
1266,她看见了那个女顾问听听了电话的女顾问。,-
1267,他见到了那个无了年龄限制的男前台。,+
1268,他见到了那个男前台无了年龄限制的男前台。,-
1269,你见到了那个加强了交流的女兽医。,+
1270,你见到了那个女兽医加强了交流的女兽医。,-
1271,她看见了那个贯彻执行了基本法的男地勤。,+
1272,她看见了那个男地勤贯彻执行了基本法的男地勤。,-
1273,她们看见了那个发表了电视讲话的男维修工。,+
1274,她们看见了那个男维修工发表了电视讲话的男维修工。,-
1275,他看见了那个召唤了力量的男队员。,+
1276,他看见了那个男队员召唤了力量的男队员。,-
1277,他见到了那个调整了日期的男主持人。,+
1278,他见到了那个男主持人调整了日期的男主持人。,-
1279,她遇见了那个处理了这个问题的女顾问。,+
1280,她遇见了那个女顾问处理了这个问题的女顾问。,-
1281,他们看见了那个横贯了加拿大东西的男医生。,+
1282,他们看见了那个男医生横贯了加拿大东西的男医生。,-
1283,她提到了那个简称了蝗论广告的女维修工。,+
1284,她提到了那个女维修工简称了蝗论广告的女维修工。,-
1285,她见到了那个发表了报告的女警察。,+
1286,她见到了那个女警察发表了报告的女警察。,-
1287,她们看见了那个纯属了空想的男学生。,+
1288,她们看见了那个男学生纯属了空想的男学生。,-
1289,你遇见了那个换了lane的男演员。,+
1290,你遇见了那个男演员换了lane的男演员。,-
1291,他遇到了那个降低了成本的男保安。,+
1292,他遇到了那个男保安降低了成本的男保安。,-
1293,她们看见了那个交流了信息的男导游。,+
1294,她们看见了那个男导游交流了信息的男导游。,-
1295,他提到了那个造了假种子的男售货员。,+
1296,他提到了那个男售货员造了假种子的男售货员。,-
1297,你遇见了那个做了ppt的女厨师。,+
1298,你遇见了那个女厨师做了ppt的女厨师。,-
1299,她们遇到了那个引起了那么大注意的男维修工。,+
1300,她们遇到了那个男维修工引起了那么大注意的男维修工。,-
1301,她们提到了那个办了个绿卡的女科学家。,+
1302,她们提到了那个女科学家办了个绿卡的女科学家。,-
1303,她看见了那个引发了事端的男领班。,+
1304,她看见了那个男领班引发了事端的男领班。,-
1305,她提到了那个发挥了地缘优势的男驾驶员。,+
1306,她提到了那个男驾驶员发挥了地缘优势的男驾驶员。,-
1307,你们提到了那个浪费了时间和精力的女顾问。,+
1308,你们提到了那个女顾问浪费了时间和精力的女顾问。,-
1309,她提到了那个提供了申请须知等资料的女科学家。,+
1310,她提到了那个女科学家提供了申请须知等资料的女科学家。,-
1311,她们见到了那个加强了联系的女制片人。,+
1312,她们见到了那个女制片人加强了联系的女制片人。,-
1313,她提到了那个展开了囤烟行动的女前台。,+
1314,她提到了那个女前台展开了囤烟行动的女前台。,-
1315,你见到了那个卖掉了全部家产的男警察。,+
1316,你见到了那个男警察卖掉了全部家产的男警察。,-
1317,她们遇到了那个保护了腐败的女店员。,+
1318,她们遇到了那个女店员保护了腐败的女店员。,-
1319,她们遇到了那个经营了弃土场的男导演。,+
1320,她们遇到了那个男导演经营了弃土场的男导演。,-
1321,她见到了那个拷问了社会的女保安。,+
1322,她见到了那个女保安拷问了社会的女保安。,-
1323,你见到了那个挪用了公款的女顾问。,+
1324,你见到了那个女顾问挪用了公款的女顾问。,-
1325,他提到了那个提高了发行量的女警察。,+
1326,他提到了那个女警察提高了发行量的女警察。,-
1327,她们见到了那个进行了短暂停留的女木匠。,+
1328,她们见到了那个女木匠进行了短暂停留的女木匠。,-
1329,她们提到了那个买通了三级卫生部门的女主持人。,+
1330,她们提到了那个女主持人买通了三级卫生部门的女主持人。,-
1331,他们提到了那个忽视了个性的女前台。,+
1332,他们提到了那个女前台忽视了个性的女前台。,-
1333,你们遇见了那个关心了爱滋的女出纳员。,+
1334,你们遇见了那个女出纳员关心了爱滋的女出纳员。,-
1335,她们遇见了那个承担了后果的男保安。,+
1336,她们遇见了那个男保安承担了后果的男保安。,-
1337,你们遇到了那个利用了外资的女老师。,+
1338,你们遇到了那个女老师利用了外资的女老师。,-
1339,他们见到了那个戒掉了毒瘾的男领班。,+
1340,他们见到了那个男领班戒掉了毒瘾的男领班。,-
1341,他提到了那个上了那个church的男导演。,+
1342,他提到了那个男导演上了那个church的男导演。,-
1343,她见到了那个加强了管理的女职工。,+
1344,她见到了那个女职工加强了管理的女职工。,-
1345,你见到了那个沾满了消毒水的男导演。,+
1346,你见到了那个男导演沾满了消毒水的男导演。,-
1347,你们提到了那个制造了紧张气氛的男兽医。,+
1348,你们提到了那个男兽医制造了紧张气氛的男兽医。,-
1349,她见到了那个缩短了检体前处理时间的男导购。,+
1350,她见到了那个男导购缩短了检体前处理时间的男导购。,-
1351,他们提到了那个曰了中日友好的男飞行员。,+
1352,他们提到了那个男飞行员曰了中日友好的男飞行员。,-
1353,他看见了那个差了件衬衫的女顾问。,+
1354,他看见了那个女顾问差了件衬衫的女顾问。,-
1355,你们遇到了那个加以了伸缩挪让的男校长。,+
1356,你们遇到了那个男校长加以了伸缩挪让的男校长。,-
1357,你见到了那个证明了这个怀疑的女保安。,+
1358,你见到了那个女保安证明了这个怀疑的女保安。,-
1359,他遇到了那个变成了国家元首的男厨师。,+
1360,他遇到了那个男厨师变成了国家元首的男厨师。,-
1361,你见到了那个去了他们家的男护士。,+
1362,你见到了那个男护士去了他们家的男护士。,-
1363,他提到了那个开始了军事行动的女老师。,+
1364,他提到了那个女老师开始了军事行动的女老师。,-
1365,她们看见了那个等待了接头的女矿。,+
1366,她们看见了那个女矿等待了接头的女矿。,-
1367,她们看见了那个报道了这种事的女地勤。,+
1368,她们看见了那个女地勤报道了这种事的女地勤。,-
1369,你们遇到了那个给了人们一些动力的男校长。,+
1370,你们遇到了那个男校长给了人们一些动力的男校长。,-
1371,她见到了那个咨询了杭州海关的女前台。,+
1372,她见到了那个女前台咨询了杭州海关的女前台。,-
1373,她们看见了那个进行了部署的女农民。,+
1374,她们看见了那个女农民进行了部署的女农民。,-
1375,你们见到了那个销售了假皂荚种子的男负责人。,+
1376,你们见到了那个男负责人销售了假皂荚种子的男负责人。,-
1377,你见到了那个结束了访问的女职工。,+
1378,你见到了那个女职工结束了访问的女职工。,-
1379,你们看见了那个抗击了强敌的女导游。,+
1380,你们看见了那个女导游抗击了强敌的女导游。,-
1381,他们提到了那个集中了力量的男校长。,+
1382,他们提到了那个男校长集中了力量的男校长。,-
1383,你们见到了那个牵制了各点守敌的女歌手。,+
1384,你们见到了那个女歌手牵制了各点守敌的女歌手。,-
1385,他见到了那个花费了大笔金钱的男保安。,+
1386,他见到了那个男保安花费了大笔金钱的男保安。,-
1387,她们见到了那个摆摆了样子的女农民。,+
1388,她们见到了那个女农民摆摆了样子的女农民。,-
1389,她们看见了那个做了这买卖的女厨师。,+
1390,她们看见了那个女厨师做了这买卖的女厨师。,-
1391,她遇到了那个进行了评估的女导游。,+
1392,她遇到了那个女导游进行了评估的女导游。,-
1393,她们遇到了那个看了你以后志向的女负责人。,+
1394,她们遇到了那个女负责人看了你以后志向的女负责人。,-
1395,你们看见了那个举办了这次聚会的男领班。,+
1396,你们看见了那个男领班举办了这次聚会的男领班。,-
1397,你们遇见了那个浪费了燃料的女演员。,+
1398,你们遇见了那个女演员浪费了燃料的女演员。,-
1399,她们遇见了那个展现了表达能力的女学生。,+
1400,她们遇见了那个女学生展现了表达能力的女学生。,-
1401,她们看见了那个组成了人形的男警察。,+
1402,她们看见了那个男警察组成了人形的男警察。,-
1403,他见到了那个分析了这些优势的女木匠。,+
1404,他见到了那个女木匠分析了这些优势的女木匠。,-
1405,她们见到了那个反对了国家的女保安。,+
1406,她们见到了那个女保安反对了国家的女保安。,-
1407,他见到了那个给予了充分肯定的女主持人。,+
1408,他见到了那个女主持人给予了充分肯定的女主持人。,-
1409,他提到了那个至了十月上旬的男演员。,+
1410,他提到了那个男演员至了十月上旬的男演员。,-
1411,他见到了那个投入了更多资源的男工程师。,+
1412,他见到了那个男工程师投入了更多资源的男工程师。,-
1413,她们见到了那个调整了金融业的女护士。,+
1414,她们见到了那个女护士调整了金融业的女护士。,-
1415,你看见了那个送了双平底鞋的男维修工。,+
1416,你看见了那个男维修工送了双平底鞋的男维修工。,-
1417,他见到了那个消灭了肉体的女经理。,+
1418,他见到了那个女经理消灭了肉体的女经理。,-
1419,她们见到了那个中了lottery的男前台。,+
1420,她们见到了那个男前台中了lottery的男前台。,-
1421,她看见了那个走上了政治的男队员。,+
1422,她看见了那个男队员走上了政治的男队员。,-
1423,她见到了那个避免了正面冲突的男驾驶员。,+
1424,她见到了那个男驾驶员避免了正面冲突的男驾驶员。,-
1425,你看见了那个问候了你全家女性的女厨师。,+
1426,你看见了那个女厨师问候了你全家女性的女厨师。,-
1427,你们遇见了那个提供了高性能钕铁硼钢的男医生。,+
1428,你们遇见了那个男医生提供了高性能钕铁硼钢的男医生。,-
1429,他们提到了那个染遍了神州大地的男公务员。,+
1430,他们提到了那个男公务员染遍了神州大地的男公务员。,-
1431,你们见到了那个设立了分社的男科学家。,+
1432,你们见到了那个男科学家设立了分社的男科学家。,-
1433,他们遇到了那个居了领先地位的男维修工。,+
1434,他们遇到了那个男维修工居了领先地位的男维修工。,-
1435,你们见到了那个爪爪了耗子的男制片人。,+
1436,你们见到了那个男制片人爪爪了耗子的男制片人。,-
1437,她遇到了那个进行了３天访问的男顾问。,+
1438,她遇到了那个男顾问进行了３天访问的男顾问。,-
1439,她们遇见了那个包含了这种评论的女领班。,+
1440,她们遇见了那个女领班包含了这种评论的女领班。,-
1441,你们遇到了那个把握了时事机遇的男工程师。,+
1442,你们遇到了那个男工程师把握了时事机遇的男工程师。,-
1443,她们看见了那个落实了科学发展观的女驾驶员。,+
1444,她们看见了那个女驾驶员落实了科学发展观的女驾驶员。,-
1445,她见到了那个加垫了纤维板的女工程师。,+
1446,她见到了那个女工程师加垫了纤维板的女工程师。,-
1447,他们见到了那个创造了历史的男校长。,+
1448,他们见到了那个男校长创造了历史的男校长。,-
1449,她看见了那个交了600元订金的男工程师。,+
1450,她看见了那个男工程师交了600元订金的男工程师。,-
1451,她看见了那个吸引了人潮的女导游。,+
1452,她看见了那个女导游吸引了人潮的女导游。,-
1453,你见到了那个带进了学校的女矿。,+
1454,你见到了那个女矿带进了学校的女矿。,-
1455,他们提到了那个俯瞰了神州大地的男学者。,+
1456,他们提到了那个男学者俯瞰了神州大地的男学者。,-
1457,你遇到了那个指控了巴勒斯坦方面的男矿。,+
1458,你遇到了那个男矿指控了巴勒斯坦方面的男矿。,-
1459,她们见到了那个开了一家快捷酒店的男导购。,+
1460,她们见到了那个男导购开了一家快捷酒店的男导购。,-
1461,你们遇见了那个进行了制裁的女兽医。,+
1462,你们遇见了那个女兽医进行了制裁的女兽医。,-
1463,你们看见了那个抓了产品开发的男工程师。,+
1464,你们看见了那个男工程师抓了产品开发的男工程师。,-
1465,他见到了那个解散了议会的女会计。,+
1466,他见到了那个女会计解散了议会的女会计。,-
1467,他们遇见了那个去了办公楼的女驾驶员。,+
1468,他们遇见了那个女驾驶员去了办公楼的女驾驶员。,-
1469,你遇见了那个进入了星球的男公务员。,+
1470,你遇见了那个男公务员进入了星球的男公务员。,-
1471,他们看见了那个做了百年企业的女学生。,+
1472,他们看见了那个女学生做了百年企业的女学生。,-
1473,他看见了那个组织了竞选活动的女领班。,+
1474,他看见了那个女领班组织了竞选活动的女领班。,-
1475,她遇到了那个制定了新宪法的女售票员。,+
1476,她遇到了那个女售票员制定了新宪法的女售票员。,-
1477,她提到了那个懂了军事指挥的女出纳员。,+
1478,她提到了那个女出纳员懂了军事指挥的女出纳员。,-
1479,你见到了那个做了访问学者的女队员。,+
1480,你见到了那个女队员做了访问学者的女队员。,-
1481,他遇到了那个运输了货物的女木匠。,+
1482,他遇到了那个女木匠运输了货物的女木匠。,-
1483,她们见到了那个迈向了统一的女导游。,+
1484,她们见到了那个女导游迈向了统一的女导游。,-
1485,你看见了那个生了个小妹妹的女医生。,+
1486,你看见了那个女医生生了个小妹妹的女医生。,-
1487,他们遇见了那个进行了反思和反省的男校长。,+
1488,他们遇见了那个男校长进行了反思和反省的男校长。,-
1489,他看见了那个采访了空难的男工程师。,+
1490,他看见了那个男工程师采访了空难的男工程师。,-
1491,她遇到了那个生产了新闻的男售票员。,+
1492,她遇到了那个男售票员生产了新闻的男售票员。,-
1493,她们见到了那个讨回了公道的男队员。,+
1494,她们见到了那个男队员讨回了公道的男队员。,-
1495,你们见到了那个换解了现金的男驾驶员。,+
1496,你们见到了那个男驾驶员换解了现金的男驾驶员。,-
1497,她提到了那个收复了领土的女队员。,+
1498,她提到了那个女队员收复了领土的女队员。,-
1499,你们遇见了那个交给了警方的男导游。,+
1500,你们遇见了那个男导游交给了警方的男导游。,-
1501,你们提到了那个开了理论犯罪学的女导购。,+
1502,你们提到了那个女导购开了理论犯罪学的女导购。,-
1503,你见到了那个抚平了人心的女导演。,+
1504,你见到了那个女导演抚平了人心的女导演。,-
1505,她遇到了那个查访了曾文惠行程的女老师。,+
1506,她遇到了那个女老师查访了曾文惠行程的女老师。,-
1507,她遇见了那个创新了社会管理的女地勤。,+
1508,她遇见了那个女地勤创新了社会管理的女地勤。,-
1509,她们遇见了那个分析了原因的女演员。,+
1510,她们遇见了那个女演员分析了原因的女演员。,-
1511,你见到了那个参加了毕业典礼的女演员。,+
1512,你见到了那个女演员参加了毕业典礼的女演员。,-
1513,你遇到了那个找了小职员的女木匠。,+
1514,你遇到了那个女木匠找了小职员的女木匠。,-
1515,他们看见了那个阻塞了内陆航运的女负责人。,+
1516,他们看见了那个女负责人阻塞了内陆航运的女负责人。,-
1517,你看见了那个影响了生活质量的女店员。,+
1518,你看见了那个女店员影响了生活质量的女店员。,-
1519,他提到了那个喜欢了头脑对抗的女导演。,+
1520,他提到了那个女导演喜欢了头脑对抗的女导演。,-
1521,你们见到了那个曰了约定俗成论的男售票员。,+
1522,你们见到了那个男售票员曰了约定俗成论的男售票员。,-
1523,你们见到了那个减低了建设成本的男工程师。,+
1524,你们见到了那个男工程师减低了建设成本的男工程师。,-
1525,她遇见了那个打开了铁门的女店员。,+
1526,她遇见了那个女店员打开了铁门的女店员。,-
1527,他们见到了那个掏了腰包1200的男农民。,+
1528,他们见到了那个男农民掏了腰包1200的男农民。,-
1529,他们见到了那个购买了自行车避孕药的男队员。,+
1530,他们见到了那个男队员购买了自行车避孕药的男队员。,-
1531,你们见到了那个输入了电影名称的男前台。,+
1532,你们见到了那个男前台输入了电影名称的男前台。,-
1533,他们见到了那个离开了公司的女主持人。,+
1534,他们见到了那个女主持人离开了公司的女主持人。,-
1535,她们见到了那个打了电话给我的男校长。,+
1536,她们见到了那个男校长打了电话给我的男校长。,-
1537,你遇见了那个实施了制裁的男助理。,+
1538,你遇见了那个男助理实施了制裁的男助理。,-
1539,她们遇见了那个全歼了印军这个旅的男厨师。,+
1540,她们遇见了那个男厨师全歼了印军这个旅的男厨师。,-
1541,她们见到了那个去往了克拉维夫机场的女保安。,+
1542,她们见到了那个女保安去往了克拉维夫机场的女保安。,-
1543,他们看见了那个破坏了这个的女职工。,+
1544,他们看见了那个女职工破坏了这个的女职工。,-
1545,你看见了那个谓了先知先觉的女飞行员。,+
1546,你看见了那个女飞行员谓了先知先觉的女飞行员。,-
1547,她遇见了那个辍学当了学徒的女保安。,+
1548,她遇见了那个女保安辍学当了学徒的女保安。,-
1549,他遇见了那个深怀了忧虑的男前台。,+
1550,他遇见了那个男前台深怀了忧虑的男前台。,-
1551,她们提到了那个寻求了政党轮替的女演员。,+
1552,她们提到了那个女演员寻求了政党轮替的女演员。,-
1553,她遇见了那个坚挺了多少时间的男售货员。,+
1554,她遇见了那个男售货员坚挺了多少时间的男售货员。,-
1555,你们见到了那个提供了意见的男店员。,+
1556,你们见到了那个男店员提供了意见的男店员。,-
1557,她遇到了那个解决了统一问题的男售货员。,+
1558,她遇到了那个男售货员解决了统一问题的男售货员。,-
1559,他们见到了那个实现了地区一体化的女导演。,+
1560,他们见到了那个女导演实现了地区一体化的女导演。,-
1561,她们遇到了那个化解了国内矛盾的女顾问。,+
1562,她们遇到了那个女顾问化解了国内矛盾的女顾问。,-
1563,他见到了那个上升了爱国名义的女保安。,+
1564,他见到了那个女保安上升了爱国名义的女保安。,-
1565,她见到了那个做了奢侈品的男领班。,+
1566,她见到了那个男领班做了奢侈品的男领班。,-
1567,他看见了那个进入了戏剧社的男主持人。,+
1568,他看见了那个男主持人进入了戏剧社的男主持人。,-
1569,她看见了那个给了个笔记本的男店员。,+
1570,她看见了那个男店员给了个笔记本的男店员。,-
1571,她遇见了那个顾了地理条件的男地勤。,+
