stim1,stim2,stim3
1961,这里有一种芯片。,+
1962,这里有每种芯片。,-
1963,这里有一天学校。,+
1964,这里有每天学校。,-
1965,那里有一种火拼。,+
1966,那里有每种火拼。,-
1967,那里有一种遗憾。,+
1968,那里有每种遗憾。,-
1969,那里有一口气。,+
1970,那里有每口气。,-
1971,这里有一次大选。,+
1972,这里有每次大选。,-
1973,这里有一种现象。,+
1974,这里有每种现象。,-
1975,那里有一具尸体。,+
1976,那里有每具尸体。,-
1977,这里有一场地震。,+
1978,这里有每场地震。,-
1979,那里有一次博览会。,+
1980,那里有每次博览会。,-
1981,这里有一位高人。,+
1982,这里有每位高人。,-
1983,那里有一期标段。,+
1984,那里有每期标段。,-
1985,这里有一项提名。,+
1986,这里有每项提名。,-
1987,那里有一场选举。,+
1988,那里有每场选举。,-
1989,这里有一架客机。,+
1990,这里有每架客机。,-
1991,这里有一次就职。,+
1992,这里有每次就职。,-
1993,那里有一项余额。,+
1994,那里有每项余额。,-
1995,那里有一片平地。,+
1996,那里有每片平地。,-
1997,这里有一名旅客。,+
1998,这里有每名旅客。,-
1999,那里有一路货色。,+
2000,那里有每路货色。,-
