stim1,stim2,stim3
1634,他们在冲进了药局。,-
1635,她们在购买成药了。,+
1636,她们在购买了成药。,-
1637,他们在含ｐｐａ了。,+
1638,他们在含了ｐｐａ。,-
1639,他们在告知消费者这个信息了。,+
1640,他们在告知了消费者这个信息。,-
1641,他们在取消提名了。,+
1642,他们在取消了提名。,-
1643,她们在取消提名资格了。,+
1644,她们在取消了提名资格。,-
1645,她们在调离原岗位了。,+
1646,她们在调离了原岗位。,-
1647,他们在取消提名资格了。,+
1648,他们在取消了提名资格。,-
1649,他们在选拔任用干部了。,+
1650,他们在选拔了任用干部。,-
1651,她们在违背道德品行了。,+
1652,她们在违背了道德品行。,-
1653,她们在违反党纪国法了。,+
1654,她们在违反了党纪国法。,-
1655,他们在重视道德了。,+
1656,他们在重视了道德。,-
1657,她们在约束权力了。,+
1658,她们在约束了权力。,-
1659,他们在思贪欲之害了。,+
1660,他们在思了贪欲之害。,-
1661,他们在加快政府改革了。,+
1662,他们在加快了政府改革。,-
1663,她们在推进行政体制改革了。,+
1664,她们在推进了行政体制改革。,-
1665,他们在打造服务型政府了。,+
1666,他们在打造了服务型政府。,-
1667,他们在回归角色本质了。,+
1668,他们在回归了角色本质。,-
1669,他们在管理队伍了。,+
1670,他们在管理了队伍。,-
1671,她们在提高全民素质了。,+
1672,她们在提高了全民素质。,-
1673,她们在组建以色列联合政府了。,+
1674,她们在组建了以色列联合政府。,-
1675,他们在进行谈判了。,+
1676,他们在进行了谈判。,-
1677,她们在进行大选了。,+
1678,她们在进行了大选。,-
1679,她们在组建应急政府了。,+
1680,她们在组建了应急政府。,-
1681,她们在加入联合政府了。,+
1682,她们在加入了联合政府。,-
1683,他们在进行大选了。,+
1684,他们在进行了大选。,-
1685,她们在带孩子们了。,+
1686,她们在带了孩子们。,-
1687,他们在关心孩子了。,+
1688,他们在关心了孩子。,-
1689,她们在生个孩子了。,+
1690,她们在生了个孩子。,-
1691,他们在做点事情了。,+
1692,他们在做了点事情。,-
1693,他们在去茶餐厅了。,+
1694,他们在去了茶餐厅。,-
1695,她们在招来大企业了。,+
1696,她们在招来了大企业。,-
1697,她们在失去承诺了。,+
1698,她们在失去了承诺。,-
1699,她们在揭发这些现象了。,+
1700,她们在揭发了这些现象。,-
1701,她们在收取费用了。,+
1702,她们在收取了费用。,-
1703,她们在办理土地证了。,+
1704,她们在办理了土地证。,-
1705,他们在注重企业发展了。,+
1706,他们在注重了企业发展。,-
1707,他们在利用职权之便了。,+
1708,他们在利用了职权之便。,-
1709,她们在索取利益了。,+
1710,她们在索取了利益。,-
1711,她们在改变事情了。,+
1712,她们在改变了事情。,-
1713,她们在伸张正义了。,+
1714,她们在伸张了正义。,-
1715,他们在伸张正义了。,+
1716,他们在伸张了正义。,-
1717,他们在供拜祭之用了。,+
1718,他们在供了拜祭之用。,-
1719,他们在涂层金子了。,+
1720,他们在涂了层金子。,-
1721,他们在经历哪个时代了。,+
1722,他们在经历了哪个时代。,-
1723,她们在崇拜偶像了。,+
1724,她们在崇拜了偶像。,-
1725,她们在惹一肚子气了。,+
1726,她们在惹了一肚子气。,-
1727,他们在指导她们了。,+
1728,他们在指导了她们。,-
1729,他们在担心这个了。,+
1730,他们在担心了这个。,-
1731,他们在回复原职了。,+
1732,他们在回复了原职。,-
1733,他们在使用专用垃圾袋了。,+
1734,他们在使用了专用垃圾袋。,-
1735,他们在用专用垃圾袋了。,+
1736,他们在用了专用垃圾袋。,-
1737,她们在占小便宜了。,+
1738,她们在占了小便宜。,-
1739,她们在交垃圾费了。,+
1740,她们在交了垃圾费。,-
1741,她们在搞成这副德性了。,+
1742,她们在搞了成这副德性。,-
1743,他们在多一点公德心了。,+
1744,他们在多了一点公德心。,-
1745,他们在疑似铝罐了。,+
1746,他们在疑似了铝罐。,-
1747,他们在炸伤自己了。,+
1748,他们在炸伤了自己。,-
1749,她们在封锁现场了。,+
1750,她们在封锁了现场。,-
1751,她们在送往医院了。,+
1752,她们在送往了医院。,-
1753,她们在炸伤自己了。,+
1754,她们在炸伤了自己。,-
1755,她们在反弹道导弹了。,+
1756,她们在反了弹道导弹。,-
1757,他们在扩大资金来源了。,+
1758,他们在扩大了资金来源。,-
1759,他们在修改联合国宪章了。,+
1760,他们在修改了联合国宪章。,-
1761,她们在修改联合国宪章了。,+
1762,她们在修改了联合国宪章。,-
1763,她们在发表上述声明了。,+
1764,她们在发表了上述声明。,-
1765,她们在发表谈话了。,+
1766,她们在发表了谈话。,-
1767,他们在进入高度戒备状态了。,+
1768,他们在进入了高度戒备状态。,-
1769,她们在搞急刹车了。,+
1770,她们在搞了急刹车。,-
1771,他们在玩价格游戏了。,+
1772,他们在玩了价格游戏。,-
1773,他们在发空头公文了。,+
1774,他们在发了空头公文。,-
1775,她们在追求利润了。,+
1776,她们在追求了利润。,-
1777,她们在提供住房了。,+
1778,她们在提供了住房。,-
1779,他们在解决住房了。,+
1780,他们在解决了住房。,-
1781,她们在回归理性了。,+
1782,她们在回归了理性。,-
1783,她们在摆脱土地财政依赖了。,+
1784,她们在摆脱了土地财政依赖。,-
1785,他们在增加财政收入了。,+
1786,他们在增加了财政收入。,-
1787,他们在力免铺张浪费了。,+
1788,他们在力免了铺张浪费。,-
1789,她们在杜绝房地产税收返还了。,+
1790,她们在杜绝了房地产税收返还。,-
1791,他们在关注实事了。,+
1792,他们在关注了实事。,-
1793,她们在影响市场动荡了。,+
1794,她们在影响了市场动荡。,-
1795,他们在对准房地产商了。,+
1796,他们在对准了房地产商。,-
1797,她们在扣去腐败违法因素了。,+
1798,她们在扣去了腐败违法因素。,-
1799,她们在允许预售、挂牌了。,+
1800,她们在允许了预售、挂牌。,-
1801,他们在那交房许可证了。,+
1802,他们在那了交房许可证。,-
1803,他们在交其他各类费用了。,+
1804,他们在交了其他各类费用。,-
1805,她们在拖欠民工工资了。,+
1806,她们在拖欠了民工工资。,-
1807,她们在补养身体了。,+
1808,她们在补养了身体。,-
1809,他们在盗窃酒店财物了。,+
1810,他们在盗窃了酒店财物。,-
1811,他们在补补身子了。,+
1812,他们在补补了身子。,-
1813,她们在属偷盗概念了。,+
1814,她们在属了偷盗概念。,-
1815,他们在拿废弃食物了。,+
1816,他们在拿了废弃食物。,-
1817,他们在造成中毒了。,+
1818,他们在造成了中毒。,-
1819,她们在打起官司了。,+
1820,她们在打起了官司。,-
1821,他们在承担责任了。,+
1822,他们在承担了责任。,-
1823,他们在崇尚敬业精神了。,+
1824,他们在崇尚了敬业精神。,-
1825,他们在反对个人主义了。,+
1826,他们在反对了个人主义。,-
1827,他们在给她个机会了。,+
1828,他们在给了她个机会。,-
1829,他们在深感同情了。,+
1830,他们在深感了同情。,-
1831,他们在靠优胜劣汰了。,+
1832,他们在靠了优胜劣汰。,-
1833,他们在靠社会关怀了。,+
1834,他们在靠了社会关怀。,-
1835,他们在抛弃负面创伤了。,+
1836,他们在抛弃了负面创伤。,-
1837,她们在断她生活了。,+
1838,她们在断了她生活。,-
1839,她们在痛改前“非”了。,+
1840,她们在痛改了前“非”。,-
1841,她们在制衡一切了。,+
1842,她们在制衡了一切。,-
1843,他们在接受处罚了。,+
1844,他们在接受了处罚。,-
1845,他们在遵守制度了。,+
1846,他们在遵守了制度。,-
1847,他们在带一次性用品了。,+
1848,他们在带了一次性用品。,-
1849,她们在制定规定了。,+
1850,她们在制定了规定。,-
1851,她们在提倡节约型社会了。,+
1852,她们在提倡了节约型社会。,-
1853,她们在禁止铺张浪费了。,+
1854,她们在禁止了铺张浪费。,-
1855,他们在退还饭店了。,+
1856,他们在退还了饭店。,-
1857,他们在寻求法律帮助了。,+
1858,他们在寻求了法律帮助。,-
1859,她们在造成影响了。,+
1860,她们在造成了影响。,-
1861,她们在解决这些难题了。,+
1862,她们在解决了这些难题。,-
1863,他们在扮演角色了。,+
1864,他们在扮演了角色。,-
1865,他们在进行深入分析了。,+
1866,他们在进行了深入分析。,-
1867,她们在庆祝穆斯林斋月了。,+
1868,她们在庆祝了穆斯林斋月。,-
1869,他们在宣布单方面停火了。,+
1870,他们在宣布了单方面停火。,-
1871,她们在召开紧急会商会了。,+
1872,她们在召开了紧急会商会。,-
1873,她们在汇报地震预测情况了。,+
1874,她们在汇报了地震预测情况。,-
1875,他们在看这个情况了。,+
1876,他们在看了这个情况。,-
1877,她们在保卫党中央了。,+
1878,她们在保卫了党中央。,-
1879,她们在监测与余震了。,+
1880,她们在监测了与余震。,-
1881,他们在参加世界妇女大会了。,+
1882,他们在参加了世界妇女大会。,-
1883,他们在主管地办了。,+
1884,他们在主管了地办。,-
1885,她们在主管地办了。,+
1886,她们在主管了地办。,-
1887,他们在开这个会了。,+
1888,他们在开了这个会。,-
1889,她们在做大会发言了。,+
1890,她们在做了大会发言。,-
1891,他们在做大会发言了。,+
1892,他们在做了大会发言。,-
1893,她们在做震前发言了。,+
1894,她们在做了震前发言。,-
1895,他们在讨论地震震情问题了。,+
1896,他们在讨论了地震震情问题。,-
1897,他们在进行地震预报发布了。,+
1898,他们在进行了地震预报发布。,-
1899,他们在鞠个大躬了。,+
1900,他们在鞠了个大躬。,-
1901,她们在发布地震预报了。,+
1902,她们在发布了地震预报。,-
1903,她们在当乌纱帽了。,+
1904,她们在当了乌纱帽。,-
1905,他们在当个尿鳖子了。,+
1906,他们在当了个尿鳖子。,-
1907,他们在创造奇迹了。,+
1908,他们在创造了奇迹。,-
1909,他们在确定临震日期了。,+
1910,他们在确定了临震日期。,-
1911,她们在想这情况了。,+
1912,她们在想了这情况。,-
1913,他们在进行加固维修了。,+
1914,他们在进行了加固维修。,-
1915,他们在发布地震预报了。,+
1916,他们在发布了地震预报。,-
1917,她们在成立地震办公室了。,+
1918,她们在成立了地震办公室。,-
1919,他们在抓地震预报了。,+
1920,他们在抓了地震预报。,-
1921,他们在地处（（极））震区了。,+
1922,他们在地处了（（极））震区。,-
1923,她们在返回地面了。,+
1924,她们在返回了地面。,-
1925,她们在发布临震预报了。,+
1926,她们在发布了临震预报。,-
1927,她们在打个招呼了。,+
1928,她们在打了个招呼。,-
1929,她们在开一个会商会了。,+
1930,她们在开了一个会商会。,-
1931,他们在减轻损失了。,+
1932,他们在减轻了损失。,-
1933,他们在报京津唐张地区了。,+
1934,他们在报了京津唐张地区。,-
1935,他们在排除七级地震了。,+
1936,他们在排除了七级地震。,-
1937,他们在身负震情决策了。,+
1938,他们在身负了震情决策。,-
1939,她们在叫做三土了。,+
1940,她们在叫做了三土。,-
1941,她们在预测地震了。,+
1942,她们在预测了地震。,-
1943,他们在临患癌症末期了。,+
1944,他们在临患了癌症末期。,-
1945,他们在看见偶像了。,+
1946,他们在看见了偶像。,-
1947,他们在患胸腺癌症末期了。,+
1948,他们在患了胸腺癌症末期。,-
1949,他们在相信自己了。,+
1950,他们在相信了自己。,-
1951,他们在脱离政治活动２１年了。,+
1952,他们在脱离了政治活动２１年。,-
1953,他们在接受紧急治疗了。,+
1954,他们在接受了紧急治疗。,-
1955,他们在赴温州、台州等地了。,+
1956,他们在赴了温州、台州等地。,-
1957,他们在修复校园了。,+
1958,他们在修复了校园。,-
1959,他们在缴纳学费了。,+
1960,他们在缴纳了学费。,-
1961,她们在减免学费了。,+
1962,她们在减免了学费。,-
1963,她们在给予一定救助了。,+
1964,她们在给予了一定救助。,-
1965,他们在清理校园环境了。,+
1966,他们在清理了校园环境。,-
1967,他们在进行卫生消毒了。,+
1968,他们在进行了卫生消毒。,-
1969,她们在进行修复了。,+
1970,她们在进行了修复。,-
1971,他们在联合灾区学校师生了。,+
1972,他们在联合了灾区学校师生。,-
1973,他们在讨论提税了。,+
1974,他们在讨论了提税。,-
1975,她们在点击此处了。,+
1976,她们在点击了此处。,-
1977,她们在像俄勒冈州软饮料罐了。,+
1978,她们在像了俄勒冈州软饮料罐。,-
1979,他们在创办此类企业了。,+
1980,他们在创办了此类企业。,-
1981,他们在激励国内市场了。,+
1982,他们在激励了国内市场。,-
1983,他们在控制贸易逆差了。,+
1984,他们在控制了贸易逆差。,-
1985,他们在认识一个人了。,+
1986,他们在认识了一个人。,-
1987,他们在进行分类了。,+
1988,他们在进行了分类。,-
1989,他们在分给各家庭+成员了。,+
1990,他们在分给了各家庭+成员。,-
1991,他们在允许这种生意了。,+
1992,他们在允许了这种生意。,-
1993,她们在检查序列号了。,+
1994,她们在检查了序列号。,-
1995,他们在扩展押金概念了。,+
1996,他们在扩展了押金概念。,-
1997,他们在发挥一些好处了。,+
1998,他们在发挥了一些好处。,-
1999,她们在支付处置费了。,+
2000,她们在支付了处置费。,-
