stim1,stim2,stim3
1740,他们在依赖了新保守派。,-
1741,他们在依赖他自己。,+
1742,他们在依赖了他自己。,-
1743,他们在保障胜利。,+
1744,他们在保障了胜利。,-
1745,她们在实现军事胜利。,+
1746,她们在实现了军事胜利。,-
1747,他们在掠夺利润。,+
1748,他们在掠夺了利润。,-
1749,她们在无视宪法和人权。,+
1750,她们在无视了宪法和人权。,-
1751,她们在产生影响。,+
1752,她们在产生了影响。,-
1753,他们在洗刷一些罪名。,+
1754,他们在洗刷了一些罪名。,-
1755,她们在进入另一条路线。,+
1756,她们在进入了另一条路线。,-
1757,她们在源自我们。,+
1758,她们在源自了我们。,-
1759,他们在以示抗议。,+
1760,他们在以示了抗议。,-
1761,他们在任法律顾问。,+
1762,他们在任了法律顾问。,-
1763,她们在受版权保护。,+
1764,她们在受了版权保护。,-
1765,他们在提供此类材料。,+
1766,他们在提供了此类材料。,-
1767,他们在受版权保护。,+
1768,他们在受了版权保护。,-
1769,他们在恢复正常视力。,+
1770,他们在恢复了正常视力。,-
1771,她们在等待转运。,+
1772,她们在等待了转运。,-
1773,她们在叫做多边贸易框架。,+
1774,她们在叫做了多边贸易框架。,-
1775,她们在变成二十五国。,+
1776,她们在变成了二十五国。,-
1777,她们在建北美自由贸易区。,+
1778,她们在建了北美自由贸易区。,-
1779,她们在谈这个自由贸易协定。,+
1780,她们在谈了这个自由贸易协定。,-
1781,她们在建构一个那个东西。,+
1782,她们在建构了一个那个东西。,-
1783,她们在来一个自由贸易区。,+
1784,她们在来了一个自由贸易区。,-
1785,她们在杀成重伤。,+
1786,她们在杀了成重伤。,-
1787,他们在处理后事。,+
1788,他们在处理了后事。,-
1789,他们在急待援助。,+
1790,他们在急待了援助。,-
1791,他们在投反对票。,+
1792,他们在投了反对票。,-
1793,她们在干涉内政。,+
1794,她们在干涉了内政。,-
1795,她们在解决地区冲突和争端。,+
1796,她们在解决了地区冲突和争端。,-
1797,他们在使用武力。,+
1798,他们在使用了武力。,-
1799,她们在推行政权更迭。,+
1800,她们在推行了政权更迭。,-
1801,他们在干涉内政。,+
1802,他们在干涉了内政。,-
1803,她们在停止暴力。,+
1804,她们在停止了暴力。,-
1805,他们在停止暴力。,+
1806,他们在停止了暴力。,-
1807,他们在讨论决议草案。,+
1808,他们在讨论了决议草案。,-
1809,她们在化解分歧。,+
1810,她们在化解了分歧。,-
1811,她们在进行磋商。,+
1812,她们在进行了磋商。,-
1813,他们在解决问题。,+
1814,他们在解决了问题。,-
1815,她们在接受这个决议草案。,+
1816,她们在接受了这个决议草案。,-
1817,他们在失去利用价值。,+
1818,他们在失去了利用价值。,-
1819,她们在进行经济封锁。,+
1820,她们在进行了经济封锁。,-
1821,她们在保证军费。,+
1822,她们在保证了军费。,-
1823,她们在打落水狗。,+
1824,她们在打了落水狗。,-
1825,他们在咬一块皮。,+
1826,他们在咬了一块皮。,-
1827,他们在投一个反对票。,+
1828,他们在投了一个反对票。,-
1829,她们在决定对错。,+
1830,她们在决定了对错。,-
1831,他们在干涉他国内政。,+
1832,他们在干涉了他国内政。,-
1833,她们在建“望乡台”。,+
1834,她们在建了“望乡台”。,-
1835,她们在登上“望乡台”。,+
1836,她们在登上了“望乡台”。,-
1837,他们在建望乡台。,+
1838,他们在建了望乡台。,-
1839,她们在送回家乡。,+
1840,她们在送回了家乡。,-
1841,他们在行“五七”风俗。,+
1842,他们在行了“五七”风俗。,-
1843,他们在建“望乡台”。,+
1844,他们在建了“望乡台”。,-
1845,她们在号称“重点工程”。,+
1846,她们在号称了“重点工程”。,-
1847,他们在送回家乡。,+
1848,他们在送回了家乡。,-
1849,他们在建个“望乡台”。,+
1850,他们在建了个“望乡台”。,-
1851,他们在抓自家鼠。,+
1852,他们在抓了自家鼠。,-
1853,他们在讨回公道。,+
1854,他们在讨回了公道。,-
1855,他们在当一回清官。,+
1856,他们在当了一回清官。,-
1857,她们在还冤民们一个公道。,+
1858,她们在还了冤民们一个公道。,-
1859,她们在充实自己。,+
1860,她们在充实了自己。,-
1861,她们在揭开序幕。,+
1862,她们在揭开了序幕。,-
1863,她们在迎接总统陈水扁先生。,+
1864,她们在迎接了总统陈水扁先生。,-
1865,他们在充实自己。,+
1866,他们在充实了自己。,-
1867,她们在稳定民心。,+
1868,她们在稳定了民心。,-
1869,他们在保卫国家安全。,+
1870,他们在保卫了国家安全。,-
1871,她们在勇夺前三名。,+
1872,她们在勇夺了前三名。,-
1873,她们在别阶级肩章。,+
1874,她们在别了阶级肩章。,-
1875,他们在高呼口号。,+
1876,他们在高呼了口号。,-
1877,她们在铺遍全国。,+
1878,她们在铺遍了全国。,-
1879,他们在铺遍全国。,+
1880,他们在铺遍了全国。,-
1881,他们在进入论坛。,+
1882,他们在进入了论坛。,-
1883,她们在分三层次。,+
1884,她们在分了三层次。,-
1885,他们在投入使用。,+
1886,他们在投入了使用。,-
1887,她们在分成三个层次。,+
1888,她们在分成了三个层次。,-
1889,他们在达４．２亿新元。,+
1890,他们在达了４．２亿新元。,-
1891,她们在包括城市和乡村。,+
1892,她们在包括了城市和乡村。,-
1893,她们在采取开放接入概念。,+
1894,她们在采取了开放接入概念。,-
1895,她们在对待通信公司。,+
1896,她们在对待了通信公司。,-
1897,她们在使用网络。,+
1898,她们在使用了网络。,-
1899,他们在提供服务。,+
1900,他们在提供了服务。,-
1901,他们在接入网点。,+
1902,他们在接入了网点。,-
1903,他们在发展其他客户。,+
1904,他们在发展了其他客户。,-
1905,她们在利用光纤网络。,+
1906,她们在利用了光纤网络。,-
1907,她们在评估两份竞标书。,+
1908,她们在评估了两份竞标书。,-
1909,她们在包括第一通及星和。,+
1910,她们在包括了第一通及星和。,-
1911,他们在提供电信服务。,+
1912,他们在提供了电信服务。,-
1913,她们在覆盖１３０万户家庭。,+
1914,她们在覆盖了１３０万户家庭。,-
1915,他们在建设开放接入网络。,+
1916,他们在建设了开放接入网络。,-
1917,她们在面向未来。,+
1918,她们在面向了未来。,-
1919,他们在进入民宅。,+
1920,他们在进入了民宅。,-
1921,她们在展开工程。,+
1922,她们在展开了工程。,-
1923,他们在开挖道路。,+
1924,他们在开挖了道路。,-
1925,她们在铺设电缆和光纤。,+
1926,她们在铺设了电缆和光纤。,-
1927,他们在放进光纤。,+
1928,他们在放进了光纤。,-
1929,他们在铺设光纤。,+
1930,他们在铺设了光纤。,-
1931,他们在进入屋内。,+
1932,他们在进入了屋内。,-
1933,她们在牵入屋内。,+
1934,她们在牵入了屋内。,-
1935,她们在观看视频。,+
1936,她们在观看了视频。,-
1937,她们在进行视像会议交易。,+
1938,她们在进行了视像会议交易。,-
1939,他们在开发新服务。,+
1940,他们在开发了新服务。,-
1941,他们在产生怀疑。,+
1942,他们在产生了怀疑。,-
1943,他们在叫阳光因子。,+
1944,他们在叫了阳光因子。,-
1945,她们在鄙视俺同学。,+
1946,她们在鄙视了俺同学。,-
1947,他们在买15000人民币。,+
1948,他们在买了15000人民币。,-
1949,他们在带个电脑。,+
1950,他们在带了个电脑。,-
1951,他们在看些资料。,+
1952,他们在看了些资料。,-
1953,她们在引起很大反响。,+
1954,她们在引起了很大反响。,-
1955,他们在畅谈体会。,+
1956,他们在畅谈了体会。,-
1957,她们在成湖二百四十年。,+
1958,她们在成了湖二百四十年。,-
1959,她们在拉开序幕。,+
1960,她们在拉开了序幕。,-
1961,他们在提供生物信息。,+
1962,他们在提供了生物信息。,-
1963,他们在解释原因。,+
1964,他们在解释了原因。,-
1965,他们在提取生物信息。,+
1966,他们在提取了生物信息。,-
1967,他们在提取DNA样本。,+
1968,他们在提取了DNA样本。,-
1969,他们在营救遇难船员。,+
1970,他们在营救了遇难船员。,-
1971,她们在开展广播体操等活动。,+
1972,她们在开展了广播体操等活动。,-
1973,她们在开设体育课。,+
1974,她们在开设了体育课。,-
1975,他们在开展残疾人体育活动。,+
1976,他们在开展了残疾人体育活动。,-
1977,他们在开始举办。,+
1978,他们在开始了举办。,-
1979,他们在促进提高。,+
1980,他们在促进了提高。,-
1981,他们在带动普及。,+
1982,他们在带动了普及。,-
1983,她们在投入残疾人体育事业。,+
1984,她们在投入了残疾人体育事业。,-
1985,她们在成立残疾人体育组织。,+
1986,她们在成立了残疾人体育组织。,-
1987,他们在参加体育活动。,+
1988,他们在参加了体育活动。,-
1989,他们在参加体育锻炼。,+
1990,他们在参加了体育锻炼。,-
1991,她们在举办特殊体育运动会。,+
1992,她们在举办了特殊体育运动会。,-
1993,他们在投入体育活动。,+
1994,他们在投入了体育活动。,-
1995,他们在解决中东危机。,+
1996,他们在解决了中东危机。,-
1997,他们在举行紧急首脑会议。,+
1998,他们在举行了紧急首脑会议。,-
1999,他们在停止暴力冲突。,+
2000,他们在停止了暴力冲突。,-
