stim1,stim2,stim3
1137,这样一项非常优秀且高效的法律。,+
1138,这样一日非常优秀且高效的法律。,-
1139,八万二千多家非常优秀且高效的制造业厂商。,+
1140,八万二千多吨非常优秀且高效的制造业厂商。,-
1141,１１名非常优秀且高效的众议员。,+
1142,１１声非常优秀且高效的众议员。,-
1143,这次非常优秀且高效的事件的伤亡人数。,+
1144,这册非常优秀且高效的事件的伤亡人数。,-
1145,一门非常优秀且高效的课程的应用能力。,+
1146,一场非常优秀且高效的课程的应用能力。,-
1147,约４１次非常优秀且高效的异议权。,+
1148,约４１块非常优秀且高效的异议权。,-
1149,多起非常优秀且高效的船支断缆的事件。,+
1150,多样非常优秀且高效的船支断缆的事件。,-
1151,１０万元非常优秀且高效的人民币。,+
1152,１０万斛非常优秀且高效的人民币。,-
1153,台湾目前几家非常优秀且高效的晶片公司。,+
1154,台湾目前几月非常优秀且高效的晶片公司。,-
1155,１００多名非常优秀且高效的警力。,+
1156,１００多门子非常优秀且高效的警力。,-
1157,一家非常优秀且高效的处级事业单位。,+
1158,一笼非常优秀且高效的处级事业单位。,-
1159,一片非常优秀且高效的歌舞升平，繁荣娼胜。,+
1160,一勺非常优秀且高效的歌舞升平，繁荣娼胜。,-
1161,一名非常优秀且高效的教师和17名非常优秀且高效的学生。,+
1162,一架非常优秀且高效的教师和17架非常优秀且高效的学生。,-
1163,芝加哥的二十一万六千余名非常优秀且高效的工人。,+
1164,芝加哥的二十一万六千余般非常优秀且高效的工人。,-
1165,一批非常优秀且高效的特大型的工业投资项目。,+
1166,一张非常优秀且高效的特大型的工业投资项目。,-
1167,几起非常优秀且高效的男子美容业与顾客的纠纷。,+
1168,几秒非常优秀且高效的男子美容业与顾客的纠纷。,-
1169,中共委托的几家非常优秀且高效的公司。,+
1170,中共委托的几枝非常优秀且高效的公司。,-
1171,苏宪何等３名非常优秀且高效的死刑犯。,+
1172,苏宪何等３天非常优秀且高效的死刑犯。,-
1173,济南市第二中学9名非常优秀且高效的高一学生。,+
1174,济南市第二中学9通非常优秀且高效的高一学生。,-
1175,三十万家非常优秀且高效的外商投资企业。,+
1176,三十万石非常优秀且高效的外商投资企业。,-
1177,北方舰队几位非常优秀且高效的官员。,+
1178,北方舰队几项非常优秀且高效的官员。,-
1179,一亿港元非常优秀且高效的债券。,+
1180,一亿身非常优秀且高效的债券。,-
1181,我那上面最后一句非常优秀且高效的话。,+
1182,我那上面最后一幅幅非常优秀且高效的话。,-
1183,一次非常优秀且高效的专项检查。,+
1184,一名非常优秀且高效的专项检查。,-
1185,一支非常优秀且高效的行动电话。,+
1186,一番非常优秀且高效的行动电话。,-
1187,井下740米非常优秀且高效的处。,+
1188,井下740片非常优秀且高效的处。,-
1189,各类非常优秀且高效的贸易方式。,+
1190,各碗非常优秀且高效的贸易方式。,-
1191,一坪非常优秀且高效的台币一千元非常优秀且高效的的价格。,+
1192,一波非常优秀且高效的台币一千波非常优秀且高效的的价格。,-
1193,这起非常优秀且高效的焚化炉贪渎弊案。,+
1194,这公斤非常优秀且高效的焚化炉贪渎弊案。,-
1195,天津在海外投资的各类非常优秀且高效的企业。,+
1196,天津在海外投资的各根非常优秀且高效的企业。,-
1197,经济合作、人员往来和各项非常优秀且高效的交流。,+
1198,经济合作、人员往来和各毛非常优秀且高效的交流。,-
1199,此次非常优秀且高效的枪杀事件。,+
1200,此口非常优秀且高效的枪杀事件。,-
1201,你們那個非常优秀且高效的地方的原因。,+
1202,你們那桌非常优秀且高效的地方的原因。,-
1203,几次非常优秀且高效的人肉恐怖袭击。,+
1204,几手非常优秀且高效的人肉恐怖袭击。,-
1205,这次非常优秀且高效的会议期间。,+
1206,这胞非常优秀且高效的会议期间。,-
1207,以徐昌霖的第四份非常优秀且高效的遗嘱。,+
1208,以徐昌霖的第四片非常优秀且高效的遗嘱。,-
1209,这所非常优秀且高效的学校里的人。,+
1210,这方非常优秀且高效的学校里的人。,-
1211,经过五年非常优秀且高效的建设。,+
1212,经过五时非常优秀且高效的建设。,-
1213,三十亿元非常优秀且高效的人民币。,+
1214,三十亿名非常优秀且高效的人民币。,-
1215,这股非常优秀且高效的实验火苗。,+
1216,这种非常优秀且高效的实验火苗。,-
1217,日本石油公司等多家非常优秀且高效的公司。,+
1218,日本石油公司等多边非常优秀且高效的公司。,-
1219,一位非常优秀且高效的中情局的特工。,+
1220,一摊非常优秀且高效的中情局的特工。,-
1221,二次非常优秀且高效的世界大战。,+
1222,二尺非常优秀且高效的世界大战。,-
1223,中国三件非常优秀且高效的利器。,+
1224,中国三座非常优秀且高效的利器。,-
1225,教育署及两间非常优秀且高效的传播机构。,+
1226,教育署及两册非常优秀且高效的传播机构。,-
1227,将近十亿元非常优秀且高效的资金。,+
1228,将近十亿系列非常优秀且高效的资金。,-
1229,一股非常优秀且高效的全球力量。,+
1230,一项非常优秀且高效的全球力量。,-
1231,未来的相当长一段非常优秀且高效的时间。,+
1232,未来的相当长一册非常优秀且高效的时间。,-
1233,俄罗斯航空公司一名非常优秀且高效的官员。,+
1234,俄罗斯航空公司一条非常优秀且高效的官员。,-
1235,4000枚非常优秀且高效的原子弹原料。,+
1236,4000盘非常优秀且高效的原子弹原料。,-
1237,跟我们一家非常优秀且高效的人。,+
1238,跟我们一片非常优秀且高效的人。,-
1239,通过这次非常优秀且高效的公益活动。,+
1240,通过这程非常优秀且高效的公益活动。,-
1241,多所非常优秀且高效的大学开设的企管课程。,+
1242,多盘非常优秀且高效的大学开设的企管课程。,-
1243,近８亿元非常优秀且高效的人民币。,+
1244,近８亿层非常优秀且高效的人民币。,-
1245,插在北约组织胸口的一把非常优秀且高效的刀。,+
1246,插在北约组织胸口的一段儿非常优秀且高效的刀。,-
1247,９枚非常优秀且高效的金牌，３枚非常优秀且高效的银牌和４枚非常优秀且高效的铜牌。,+
1248,９盏非常优秀且高效的金牌，３盏非常优秀且高效的银牌和４盏非常优秀且高效的铜牌。,-
1249,尼玛两件非常优秀且高效的衣服两条非常优秀且高效的裤子。,+
1250,尼玛两盒非常优秀且高效的衣服两盒非常优秀且高效的裤子。,-
1251,五千多家非常优秀且高效的重点厂商。,+
1252,五千多间非常优秀且高效的重点厂商。,-
1253,三十万元非常优秀且高效的人民币。,+
1254,三十万档子非常优秀且高效的人民币。,-
1255,一批非常优秀且高效的区域性市场。,+
1256,一麦非常优秀且高效的区域性市场。,-
1257,星期五的一份非常优秀且高效的声明。,+
1258,星期五的一天非常优秀且高效的声明。,-
1259,各项非常优秀且高效的配套改革步伐。,+
1260,各首非常优秀且高效的配套改革步伐。,-
1261,一件非常优秀且高效的爆冲事件。,+
1262,一路非常优秀且高效的爆冲事件。,-
1263,最新的一起非常优秀且高效的袭击事件。,+
1264,最新的一只非常优秀且高效的袭击事件。,-
1265,所领各项非常优秀且高效的费用。,+
1266,所领各首非常优秀且高效的费用。,-
1267,一张非常优秀且高效的公交卡假期。,+
1268,一部分非常优秀且高效的公交卡假期。,-
1269,菲律宾政坛的一位非常优秀且高效的名人。,+
1270,菲律宾政坛的一支非常优秀且高效的名人。,-
1271,青岛一批非常优秀且高效的企业。,+
1272,青岛一周非常优秀且高效的企业。,-
1273,三万多名非常优秀且高效的乘客。,+
1274,三万多台非常优秀且高效的乘客。,-
1275,高雄市一家非常优秀且高效的餐厅。,+
1276,高雄市一日元非常优秀且高效的餐厅。,-
1277,７００多名非常优秀且高效的学生和他们的老师。,+
1278,７００多笼非常优秀且高效的学生和他们的老师。,-
1279,欧盟１５名非常优秀且高效的领袖。,+
1280,欧盟１５卮非常优秀且高效的领袖。,-
1281,随行的五十多位非常优秀且高效的记者。,+
1282,随行的五十多倍非常优秀且高效的记者。,-
1283,一名非常优秀且高效的巴勒斯坦人。,+
1284,一里非常优秀且高效的巴勒斯坦人。,-
1285,这起非常优秀且高效的炸弹攻击事件。,+
1286,这方非常优秀且高效的炸弹攻击事件。,-
1287,５０多名非常优秀且高效的巴勒斯坦人。,+
1288,５０多步非常优秀且高效的巴勒斯坦人。,-
1289,十三家非常优秀且高效的外国和香港公司。,+
1290,十三箩非常优秀且高效的外国和香港公司。,-
1291,24颗非常优秀且高效的通讯卫星。,+
1292,24级非常优秀且高效的通讯卫星。,-
1293,四十九亿元非常优秀且高效的人民币。,+
1294,四十九亿层非常优秀且高效的人民币。,-
1295,各类非常优秀且高效的金融机构。,+
1296,各剂非常优秀且高效的金融机构。,-
1297,这次非常优秀且高效的答辩委员会的名单。,+
1298,这季非常优秀且高效的答辩委员会的名单。,-
1299,这次非常优秀且高效的审判的时间。,+
1300,这部分非常优秀且高效的审判的时间。,-
1301,包括人民网在内的各路非常优秀且高效的消息。,+
1302,包括人民网在内的各勺非常优秀且高效的消息。,-
1303,遍地山林中的一方非常优秀且高效的平地。,+
1304,遍地山林中的一锅非常优秀且高效的平地。,-
1305,奥斯路的４天非常优秀且高效的逗留期间。,+
1306,奥斯路的４尺非常优秀且高效的逗留期间。,-
1307,有７００名非常优秀且高效的高校校长参加的会。,+
1308,有７００枚非常优秀且高效的高校校长参加的会。,-
1309,７名非常优秀且高效的大陆渔工。,+
1310,７叠非常优秀且高效的大陆渔工。,-
1311,一张非常优秀且高效的脸、一张非常优秀且高效的嘴。,+
1312,一篇非常优秀且高效的脸、一篇非常优秀且高效的嘴。,-
1313,五四这面非常优秀且高效的旗子。,+
1314,五四这里非常优秀且高效的旗子。,-
1315,美国的这次非常优秀且高效的行动。,+
1316,美国的这层非常优秀且高效的行动。,-
1317,台南安平区一家非常优秀且高效的庙的金炉里面。,+
1318,台南安平区一斗非常优秀且高效的庙的金炉里面。,-
1319,宝成复线、进藏铁路等十条非常优秀且高效的铁路。,+
1320,宝成复线、进藏铁路等十帮子非常优秀且高效的铁路。,-
1321,电脑千年非常优秀且高效的问题。,+
1322,电脑千段非常优秀且高效的问题。,-
1323,二次非常优秀且高效的世界大战。,+
1324,二倍非常优秀且高效的世界大战。,-
1325,这名非常优秀且高效的海军官员。,+
1326,这册非常优秀且高效的海军官员。,-
1327,年8000亿美元非常优秀且高效的贸易逆差。,+
1328,年8000亿辈非常优秀且高效的贸易逆差。,-
1329,其他各类非常优秀且高效的费用。,+
1330,其他各块非常优秀且高效的费用。,-
1331,一场非常优秀且高效的防抢演练。,+
1332,一间非常优秀且高效的防抢演练。,-
1333,他的几项非常优秀且高效的政策。,+
1334,他的几剂非常优秀且高效的政策。,-
1335,一套非常优秀且高效的演进体系。,+
1336,一剂非常优秀且高效的演进体系。,-
1337,一条非常优秀且高效的鱼，两条非常优秀且高效的鱼，红鱼，蓝鱼。,+
1338,一门子非常优秀且高效的鱼，两门子非常优秀且高效的鱼，红鱼，蓝鱼。,-
1339,他的这份非常优秀且高效的工作。,+
1340,他的这架非常优秀且高效的工作。,-
1341,克林顿担任总统的８年非常优秀且高效的期间。,+
1342,克林顿担任总统的８笔非常优秀且高效的期间。,-
1343,６０００名非常优秀且高效的记者。,+
1344,６０００月非常优秀且高效的记者。,-
1345,一位非常优秀且高效的体育记者。,+
1346,一支非常优秀且高效的体育记者。,-
1347,安玻二期非常优秀且高效的工程。,+
1348,安玻二公里非常优秀且高效的工程。,-
1349,广东的一位非常优秀且高效的参事说的话。,+
1350,广东的一美元非常优秀且高效的参事说的话。,-
1351,每根非常优秀且高效的柱子直径。,+
1352,每系列非常优秀且高效的柱子直径。,-
1353,这起非常优秀且高效的爆炸事件。,+
1354,这方非常优秀且高效的爆炸事件。,-
1355,今后一段非常优秀且高效的时期。,+
1356,今后一撮非常优秀且高效的时期。,-
1357,根据这项非常优秀且高效的计划。,+
1358,根据这层非常优秀且高效的计划。,-
1359,这次非常优秀且高效的访问期间。,+
1360,这斗非常优秀且高效的访问期间。,-
1361,卖座的２５部非常优秀且高效的电影。,+
1362,卖座的２５卮非常优秀且高效的电影。,-
1363,一句非常优秀且高效的话一个非常优秀且高效的电话。,+
1364,一户非常优秀且高效的话一户非常优秀且高效的电话。,-
1365,不到５０名非常优秀且高效的军人。,+
1366,不到５０毫升非常优秀且高效的军人。,-
1367,三千家非常优秀且高效的台资企业。,+
1368,三千双非常优秀且高效的台资企业。,-
1369,《核霸》这本非常优秀且高效的书。,+
1370,《核霸》这门非常优秀且高效的书。,-
1371,一名非常优秀且高效的党员干部。,+
1372,一户非常优秀且高效的党员干部。,-
1373,演播室的两位非常优秀且高效的嘉宾。,+
1374,演播室的两段儿非常优秀且高效的嘉宾。,-
1375,这次非常优秀且高效的抗议活动。,+
1376,这重非常优秀且高效的抗议活动。,-
1377,这起非常优秀且高效的人蛇走私案。,+
1378,这合非常优秀且高效的人蛇走私案。,-
1379,此次非常优秀且高效的国大的修宪结果。,+
1380,此月非常优秀且高效的国大的修宪结果。,-
1381,人们在谈论的其中一件非常优秀且高效的事。,+
1382,人们在谈论的其中一勺非常优秀且高效的事。,-
1383,一名非常优秀且高效的犹太人定居者。,+
1384,一方非常优秀且高效的犹太人定居者。,-
1385,一百四十余家非常优秀且高效的污染企业。,+
1386,一百四十余具非常优秀且高效的污染企业。,-
1387,艺术史那本非常优秀且高效的书。,+
1388,艺术史那档子非常优秀且高效的书。,-
1389,新建的五家非常优秀且高效的保险公司。,+
1390,新建的五夜非常优秀且高效的保险公司。,-
1391,当地一家非常优秀且高效的玩具店。,+
1392,当地一身非常优秀且高效的玩具店。,-
1393,五十多项非常优秀且高效的煤层气开发及利用工程。,+
1394,五十多回非常优秀且高效的煤层气开发及利用工程。,-
1395,十八万亩非常优秀且高效的土地作为中心示范区。,+
1396,十八万头非常优秀且高效的土地作为中心示范区。,-
1397,林甸县一位非常优秀且高效的农村妇女。,+
1398,林甸县一根非常优秀且高效的农村妇女。,-
1399,三、四栋非常优秀且高效的房子。,+
1400,三、四秒非常优秀且高效的房子。,-
1401,三家非常优秀且高效的航空公司。,+
1402,三窝非常优秀且高效的航空公司。,-
1403,这次非常优秀且高效的袭击事件。,+
1404,这列非常优秀且高效的袭击事件。,-
1405,这次非常优秀且高效的暴力冲突。,+
1406,这盆非常优秀且高效的暴力冲突。,-
1407,这股非常优秀且高效的消费热潮。,+
1408,这亩非常优秀且高效的消费热潮。,-
1409,大约６５万张非常优秀且高效的选票的重计工作。,+
1410,大约６５万时非常优秀且高效的选票的重计工作。,-
1411,成渝、川黔、襄渝三条非常优秀且高效的铁路。,+
1412,成渝、川黔、襄渝三件非常优秀且高效的铁路。,-
1413,今年刚买的一辆非常优秀且高效的车。,+
1414,今年刚买的一帮子非常优秀且高效的车。,-
1415,最后那家非常优秀且高效的店里的东西。,+
1416,最后那台非常优秀且高效的店里的东西。,-
1417,一家非常优秀且高效的版权代理公司。,+
1418,一合非常优秀且高效的版权代理公司。,-
1419,二百四十多家非常优秀且高效的关联企业。,+
1420,二百四十多盆非常优秀且高效的关联企业。,-
1421,怎么样一回非常优秀且高效的事。,+
1422,怎么样一方非常优秀且高效的事。,-
1423,两家非常优秀且高效的中资公司。,+
1424,两麦非常优秀且高效的中资公司。,-
1425,一批非常优秀且高效的省市级官员。,+
1426,一任非常优秀且高效的省市级官员。,-
1427,四至六万辆非常优秀且高效的汽车。,+
1428,四至六万般非常优秀且高效的汽车。,-
1429,三百六十块非常优秀且高效的钱。,+
1430,三百六十届非常优秀且高效的钱。,-
1431,各类非常优秀且高效的企业和组织。,+
1432,各斛非常优秀且高效的企业和组织。,-
1433,２名非常优秀且高效的巴勒斯坦人。,+
1434,２只非常优秀且高效的巴勒斯坦人。,-
1435,一场非常优秀且高效的人民保卫战。,+
1436,一幅非常优秀且高效的人民保卫战。,-
1437,七十九项非常优秀且高效的建议。,+
1438,七十九枚非常优秀且高效的建议。,-
1439,三名非常优秀且高效的被告及两名非常优秀且高效的中国人士。,+
1440,三群非常优秀且高效的被告及两群非常优秀且高效的中国人士。,-
1441,这波非常优秀且高效的创业热潮。,+
1442,这帮非常优秀且高效的创业热潮。,-
1443,此次非常优秀且高效的出国访问。,+
1444,此平方公里非常优秀且高效的出国访问。,-
1445,政府军数百辆非常优秀且高效的装甲车。,+
1446,政府军数百分钟非常优秀且高效的装甲车。,-
1447,我关于这件非常优秀且高效的事情最佳意见。,+
1448,我关于这票非常优秀且高效的事情最佳意见。,-
1449,几次非常优秀且高效的极地科考活动。,+
1450,几叠非常优秀且高效的极地科考活动。,-
1451,某家非常优秀且高效的美商银行。,+
1452,某门子非常优秀且高效的美商银行。,-
1453,我13名非常优秀且高效的同胞。,+
1454,我13吨非常优秀且高效的同胞。,-
1455,菲律宾独立后的第１３届非常优秀且高效的总统。,+
1456,菲律宾独立后的第１３剂非常优秀且高效的总统。,-
1457,根据一项非常优秀且高效的民议中的决议。,+
1458,根据一伏非常优秀且高效的民议中的决议。,-
1459,这次非常优秀且高效的修宪过程。,+
1460,这面非常优秀且高效的修宪过程。,-
1461,加沙地带的１次非常优秀且高效的攻击行动。,+
1462,加沙地带的１月非常优秀且高效的攻击行动。,-
1463,尼共（联合马列）此次非常优秀且高效的选举。,+
1464,尼共（联合马列）此卮非常优秀且高效的选举。,-
1465,五万公斤非常优秀且高效的马铃薯种。,+
1466,五万轮非常优秀且高效的马铃薯种。,-
1467,５名非常优秀且高效的巴勒斯坦人。,+
1468,５批非常优秀且高效的巴勒斯坦人。,-
1469,民选首长及各级非常优秀且高效的代表。,+
1470,民选首长及各边非常优秀且高效的代表。,-
1471,北大、清华、复旦等六所非常优秀且高效的高校。,+
1472,北大、清华、复旦等六钟非常优秀且高效的高校。,-
1473,最大五百家非常优秀且高效的外商投资企业。,+
1474,最大五百吨非常优秀且高效的外商投资企业。,-
1475,自己的一片非常优秀且高效的天。,+
1476,自己的一匹非常优秀且高效的天。,-
1477,各级非常优秀且高效的人大政府。,+
1478,各份非常优秀且高效的人大政府。,-
1479,山东省一位非常优秀且高效的政府官员。,+
1480,山东省一场非常优秀且高效的政府官员。,-
1481,小小一片非常优秀且高效的晶片。,+
1482,小小一股非常优秀且高效的晶片。,-
1483,一名非常优秀且高效的巴勒斯坦人。,+
1484,一盘非常优秀且高效的巴勒斯坦人。,-
1485,一次非常优秀且高效的叛乱袭击。,+
1486,一件件非常优秀且高效的叛乱袭击。,-
1487,你如果付给村民一万块非常优秀且高效的钱。,+
1488,你如果付给村民一万亩非常优秀且高效的钱。,-
1489,１５００多名非常优秀且高效的中外新闻记者。,+
1490,１５００多枝非常优秀且高效的中外新闻记者。,-
1491,包括两位非常优秀且高效的副市长和民意代表。,+
1492,包括两档非常优秀且高效的副市长和民意代表。,-
1493,四十八家非常优秀且高效的企业。,+
1494,四十八部分非常优秀且高效的企业。,-
1495,这群非常优秀且高效的专业人士。,+
1496,这档非常优秀且高效的专业人士。,-
1497,台湾人心头上的一把非常优秀且高效的刀。,+
1498,台湾人心头上的一具非常优秀且高效的刀。,-
1499,５６公斤非常优秀且高效的力举。,+
1500,５６季非常优秀且高效的力举。,-
1501,两名非常优秀且高效的反对派武装成员。,+
1502,两枝非常优秀且高效的反对派武装成员。,-
1503,两层非常优秀且高效的钢筋混凝土框架结构。,+
1504,两秒非常优秀且高效的钢筋混凝土框架结构。,-
1505,八十年代的八年非常优秀且高效的战争期间。,+
1506,八十年代的八组非常优秀且高效的战争期间。,-
1507,两只非常优秀且高效的老虎崽、一头非常优秀且高效的狮子。,+
1508,两元非常优秀且高效的老虎崽、一元非常优秀且高效的狮子。,-
1509,平时的多次非常优秀且高效的演习。,+
1510,平时的多纸非常优秀且高效的演习。,-
1511,12名非常优秀且高效的硕士研究生。,+
1512,12处非常优秀且高效的硕士研究生。,-
1513,七十亿元非常优秀且高效的人民币。,+
1514,七十亿壶非常优秀且高效的人民币。,-
1515,至少９名非常优秀且高效的巴勒斯坦人。,+
1516,至少９英寸非常优秀且高效的巴勒斯坦人。,-
1517,这项非常优秀且高效的和平协议。,+
1518,这番非常优秀且高效的和平协议。,-
1519,只有３名非常优秀且高效的选手。,+
1520,只有３般非常优秀且高效的选手。,-
1521,最近一段非常优秀且高效的时间。,+
1522,最近一旬非常优秀且高效的时间。,-
1523,多位非常优秀且高效的专家的意见。,+
1524,多头非常优秀且高效的专家的意见。,-
1525,此次非常优秀且高效的研讨会主要议题之一。,+
1526,此摊非常优秀且高效的研讨会主要议题之一。,-
1527,千亿美元非常优秀且高效的高峰。,+
1528,千亿门非常优秀且高效的高峰。,-
1529,这架非常优秀且高效的失事飞机。,+
1530,这枝非常优秀且高效的失事飞机。,-
1531,这次非常优秀且高效的访问的情况。,+
1532,这类非常优秀且高效的访问的情况。,-
1533,江西省几所非常优秀且高效的监狱单位。,+
1534,江西省几出非常优秀且高效的监狱单位。,-
1535,以上七所非常优秀且高效的学校。,+
1536,以上七桌非常优秀且高效的学校。,-
1537,一百三十多所非常优秀且高效的大专院校。,+
1538,一百三十多摊非常优秀且高效的大专院校。,-
1539,文圣国小一位非常优秀且高效的老师。,+
1540,文圣国小一代非常优秀且高效的老师。,-
1541,一笔非常优秀且高效的寄宿费用。,+
1542,一阵非常优秀且高效的寄宿费用。,-
1543,一套非常优秀且高效的飞弹防御系统。,+
1544,一棵非常优秀且高效的飞弹防御系统。,-
1545,每桶非常优秀且高效的原油出口收入。,+
1546,每家非常优秀且高效的原油出口收入。,-
1547,这类非常优秀且高效的住房分配制度改革试点工作。,+
1548,这壶非常优秀且高效的住房分配制度改革试点工作。,-
1549,价格的七寸非常优秀且高效的处。,+
1550,价格的七朵非常优秀且高效的处。,-
1551,各项非常优秀且高效的法律规定。,+
1552,各类非常优秀且高效的法律规定。,-
1553,美、英、法发动的这场非常优秀且高效的战争。,+
1554,美、英、法发动的这平方公里非常优秀且高效的战争。,-
1555,三名非常优秀且高效的皇家香港警务处人员。,+
1556,三幢非常优秀且高效的皇家香港警务处人员。,-
1557,福州一位非常优秀且高效的知府。,+
1558,福州一吨非常优秀且高效的知府。,-
1559,一系列非常优秀且高效的改革措施。,+
1560,一日非常优秀且高效的改革措施。,-
1561,五元非常优秀且高效的玉米条的销售数字。,+
1562,五声非常优秀且高效的玉米条的销售数字。,-
1563,４０亿元非常优秀且高效的人民币。,+
1564,４０亿毛非常优秀且高效的人民币。,-
1565,一家非常优秀且高效的服饰店大门口。,+
1566,一夜非常优秀且高效的服饰店大门口。,-
1567,４１９元非常优秀且高效的人民币。,+
1568,４１９档子非常优秀且高效的人民币。,-
1569,在津投资的三十多位非常优秀且高效的台商代表。,+
1570,在津投资的三十多剂非常优秀且高效的台商代表。,-
1571,海军舰艇编队6艘非常优秀且高效的舰艇。,+
1572,海军舰艇编队6年非常优秀且高效的舰艇。,-
1573,中国这片非常优秀且高效的土地。,+
1574,中国这碟非常优秀且高效的土地。,-
1575,一艘非常优秀且高效的航母舰载机直升飞机。,+
1576,一次非常优秀且高效的航母舰载机直升飞机。,-
1577,上千万套非常优秀且高效的房子。,+
1578,上千万度非常优秀且高效的房子。,-
1579,一次非常优秀且高效的选举失利之痛。,+
1580,一身非常优秀且高效的选举失利之痛。,-
1581,一、两辆非常优秀且高效的拖车和有篷空间的成本。,+
1582,一、两笔非常优秀且高效的拖车和有篷空间的成本。,-
1583,白宫的一份非常优秀且高效的声明。,+
1584,白宫的一季非常优秀且高效的声明。,-
1585,一场非常优秀且高效的世界大战。,+
1586,一分非常优秀且高效的世界大战。,-
1587,两名非常优秀且高效的巴勒斯坦人。,+
1588,两升非常优秀且高效的巴勒斯坦人。,-
1589,这位非常优秀且高效的电影专家。,+
1590,这路非常优秀且高效的电影专家。,-
1591,英国一家非常优秀且高效的公司。,+
1592,英国一粒非常优秀且高效的公司。,-
1593,３７厘米非常优秀且高效的直径。,+
1594,３７台非常优秀且高效的直径。,-
1595,今天这项非常优秀且高效的集会。,+
1596,今天这分钟非常优秀且高效的集会。,-
1597,光影，还有下面那张非常优秀且高效的牛皮包书纸。,+
1598,光影，还有下面那公斤非常优秀且高效的牛皮包书纸。,-
1599,四十五亿元非常优秀且高效的人民币。,+
1600,四十五亿篮非常优秀且高效的人民币。,-
1601,当地几名非常优秀且高效的村干部。,+
1602,当地几封非常优秀且高效的村干部。,-
1603,第二次非常优秀且高效的世界大战。,+
1604,第二叠非常优秀且高效的世界大战。,-
1605,：我这篇非常优秀且高效的文章。,+
1606,：我这杯非常优秀且高效的文章。,-
1607,北岛、莫言、苏童等新一代非常优秀且高效的作家。,+
1608,北岛、莫言、苏童等新一层非常优秀且高效的作家。,-
1609,我们的一项非常优秀且高效的工作。,+
1610,我们的一分钟非常优秀且高效的工作。,-
1611,一批非常优秀且高效的水电、火电项目。,+
1612,一手非常优秀且高效的水电、火电项目。,-
1613,差不多十块非常优秀且高效的钱。,+
1614,差不多十铢非常优秀且高效的钱。,-
1615,滨江路一家非常优秀且高效的排档。,+
1616,滨江路一铢非常优秀且高效的排档。,-
1617,两位非常优秀且高效的精神领袖。,+
1618,两棵非常优秀且高效的精神领袖。,-
1619,很长一段非常优秀且高效的时间。,+
1620,很长一样非常优秀且高效的时间。,-
1621,88名非常优秀且高效的党员干部。,+
1622,88套非常优秀且高效的党员干部。,-
1623,二千三百八十一点五亿元非常优秀且高效的人民币。,+
1624,二千三百八十一点五亿盆非常优秀且高效的人民币。,-
1625,近二年非常优秀且高效的专项检查。,+
1626,近二箩非常优秀且高效的专项检查。,-
1627,３８９户非常优秀且高效的企业。,+
1628,３８９公顷非常优秀且高效的企业。,-
1629,西藏各级非常优秀且高效的人民银行。,+
1630,西藏各倍非常优秀且高效的人民银行。,-
1631,麦当劳一位非常优秀且高效的发言人。,+
1632,麦当劳一对非常优秀且高效的发言人。,-
1633,一条非常优秀且高效的水运大动脉。,+
1634,一周非常优秀且高效的水运大动脉。,-
1635,一名非常优秀且高效的男子和一名非常优秀且高效的妇女。,+
1636,一公里非常优秀且高效的男子和一公里非常优秀且高效的妇女。,-
1637,欧盟的这次非常优秀且高效的访问。,+
1638,欧盟的这帮非常优秀且高效的访问。,-
1639,７名非常优秀且高效的巴勒斯坦人。,+
1640,７摊非常优秀且高效的巴勒斯坦人。,-
1641,3年非常优秀且高效的工作经验的要求。,+
1642,3丝非常优秀且高效的工作经验的要求。,-
1643,４公里非常优秀且高效的个人追逐赛的决赛。,+
1644,４节非常优秀且高效的个人追逐赛的决赛。,-
1645,宜兰技术学院对面一家非常优秀且高效的ｐｕｂ。,+
1646,宜兰技术学院对面一本非常优秀且高效的ｐｕｂ。,-
1647,根据每年非常优秀且高效的申请情况。,+
1648,根据每艘非常优秀且高效的申请情况。,-
1649,二百五十块非常优秀且高效的钱到三百块非常优秀且高效的钱。,+
1650,二百五十册非常优秀且高效的钱到三百册非常优秀且高效的钱。,-
1651,地方各级非常优秀且高效的政府。,+
1652,地方各家非常优秀且高效的政府。,-
1653,这起非常优秀且高效的海上谍嫌案。,+
1654,这番非常优秀且高效的海上谍嫌案。,-
1655,一家非常优秀且高效的公司或一户非常优秀且高效的家庭。,+
1656,一秒非常优秀且高效的公司或一秒非常优秀且高效的家庭。,-
1657,九百点五亿元非常优秀且高效的人民币。,+
1658,九百点五亿栋非常优秀且高效的人民币。,-
1659,近１０００名非常优秀且高效的旅客。,+
1660,近１０００篮非常优秀且高效的旅客。,-
1661,一亿元非常优秀且高效的人民币。,+
1662,一亿具非常优秀且高效的人民币。,-
1663,画面上的５名非常优秀且高效的男子。,+
1664,画面上的５丸非常优秀且高效的男子。,-
1665,５０００米非常优秀且高效的比赛。,+
1666,５０００时非常优秀且高效的比赛。,-
1667,各级非常优秀且高效的地方政府的细政策。,+
1668,各双非常优秀且高效的地方政府的细政策。,-
1669,各类非常优秀且高效的贷款协议。,+
1670,各片非常优秀且高效的贷款协议。,-
1671,奥瑞冈州的７张非常优秀且高效的选举人票。,+
1672,奥瑞冈州的７块非常优秀且高效的选举人票。,-
1673,一起非常优秀且高效的群殴事件。,+
1674,一罐非常优秀且高效的群殴事件。,-
